Fecha,Volumen_m3,Horas_activas,Eficiencia_operativa_%,m3_por_hora_activa,Semana
2024-04-28,339.22781448,21.833333333333332,91.6083916083916,15.537151808244277,semana_2024_04_28_al_2024_05_04
2024-04-29,199.1606220306,10.166666666666666,42.65734265734265,19.589569380059018,semana_2024_04_28_al_2024_05_04
2024-04-30,249.3496870686,18.833333333333332,80.71428571428572,13.23980639302301,semana_2024_04_28_al_2024_05_04
2024-05-01,216.14625006,20.166666666666664,84.61538461538461,10.717995870743803,semana_2024_04_28_al_2024_05_04
2024-05-02,300.30187512,22.0,92.3076923076923,13.650085232727271,semana_2024_04_28_al_2024_05_04
2024-05-03,427.298436924,21.666666666666664,90.9090909090909,19.72146631956923,semana_2024_04_28_al_2024_05_04
2024-05-04,340.17656220659995,20.833333333333332,87.41258741258741,16.3284749859168,semana_2024_04_28_al_2024_05_04
