Fecha,Volumen_m3,Horas_activas,Eficiencia_operativa_%,m3_por_hora_activa,Semana
2024-04-21,397.05656102999995,21.5,90.20979020979021,18.46774702465116,semana_2024_04_21_al_2024_04_27
2024-04-22,4.94906244,22.833333333333332,95.8041958041958,0.2167472601459854,semana_2024_04_21_al_2024_04_27
2024-04-23,183.857810898,23.666666666666664,100.0,7.768639897098592,semana_2024_04_21_al_2024_04_27
2024-04-24,75.0187509,12.166666666666666,75.25773195876289,6.165924731506849,semana_2024_04_21_al_2024_04_27
2024-04-25,178.77749712000002,5.833333333333333,100.0,30.647570934857146,semana_2024_04_21_al_2024_04_27
2024-04-26,128.40656163,14.333333333333332,93.47826086956522,8.958597323023257,semana_2024_04_21_al_2024_04_27
2024-04-27,187.3321889346,10.5,96.92307692307692,17.841160850914285,semana_2024_04_21_al_2024_04_27
