Fecha,Volumen_m3,Horas_activas,Eficiencia_operativa_%,m3_por_hora_activa,Semana
2024-04-28,177.36093516600002,11.833333333333332,49.65034965034965,14.988248042197187,semana_2024_04_28_al_2024_05_04
2024-04-29,244.1784384006,11.333333333333332,47.55244755244755,21.545156329464707,semana_2024_04_28_al_2024_05_04
2024-04-30,204.25031406,16.833333333333332,72.14285714285714,12.133682023366337,semana_2024_04_28_al_2024_05_04
2024-05-01,349.32562458,16.666666666666664,69.93006993006993,20.959537474800005,semana_2024_04_28_al_2024_05_04
2024-05-02,312.7743744696,15.666666666666666,65.73426573426573,19.964321774655318,semana_2024_04_28_al_2024_05_04
2024-05-03,262.92750264,15.333333333333332,64.33566433566433,17.147445824347827,semana_2024_04_28_al_2024_05_04
2024-05-04,223.51968672,13.0,54.54545454545454,17.193822055384615,semana_2024_04_28_al_2024_05_04
