Fecha,Volumen_m3,Horas_activas,Eficiencia_operativa_%,m3_por_hora_activa,Semana
2024-04-21,163.580625768,12.0,50.349650349650354,13.631718814000001,semana_2024_04_21_al_2024_04_27
2024-04-22,0.0046875,1.1666666666666665,4.895104895104895,0.004017857142857143,semana_2024_04_21_al_2024_04_27
2024-04-23,145.869374712,9.833333333333332,41.54929577464789,14.834173699525426,semana_2024_04_21_al_2024_04_27
2024-04-24,204.02812530000003,9.666666666666666,59.79381443298969,21.106357789655178,semana_2024_04_21_al_2024_04_27
2024-04-25,134.55187518,5.833333333333333,100.0,23.06603574514286,semana_2024_04_21_al_2024_04_27
2024-04-26,199.50750029999998,8.833333333333332,57.608695652173914,22.585754750943398,semana_2024_04_21_al_2024_04_27
2024-04-27,72.535312458,9.5,87.6923076923077,7.635296048210527,semana_2024_04_21_al_2024_04_27
